bgg_id,boardgame_name,year_published,min_players,max_players,play_time,min_age,users_rated,rating_average,bgg_rank,complexity_average,owned_users
174430.0,Gloomhaven,2017.0,1,4,120,14,42055,8.79,1,3.86,68323.0
161936.0,Pandemic Legacy: Season 1,2015.0,2,4,60,13,41643,8.61,2,2.84,65294.0
224517.0,Brass: Birmingham,2018.0,2,4,120,14,19217,8.66,3,3.91,28785.0
167791.0,Terraforming Mars,2016.0,1,5,120,12,64864,8.43,4,3.24,87099.0
233078.0,Twilight Imperium: Fourth Edition,2017.0,3,6,480,14,13468,8.7,5,4.22,16831.0
291457.0,Gloomhaven: Jaws of the Lion,2020.0,1,4,120,14,8392,8.87,6,3.55,21609.0
182028.0,Through the Ages: A New Story of Civilization,2015.0,2,4,120,14,23061,8.43,7,4.41,26985.0
220308.0,Gaia Project,2017.0,1,4,150,12,16352,8.49,8,4.35,20312.0
187645.0,Star Wars: Rebellion,2016.0,2,4,240,14,23081,8.42,9,3.71,34849.0
12333.0,Twilight Struggle,2005.0,2,2,180,13,40814,8.29,10,3.59,56219.0
193738.0,Great Western Trail,2016.0,2,4,150,12,29457,8.3,11,3.71,35804.0
115746.0,War of the Ring: Second Edition,2012.0,2,4,180,13,13725,8.49,12,4.14,22281.0
162886.0,Spirit Island,2017.0,1,4,120,13,25722,8.35,13,4.01,38254.0
169786.0,Scythe,2016.0,1,5,115,14,57871,8.24,14,3.41,75640.0
84876.0,The Castles of Burgundy,2011.0,2,4,90,12,46507,8.13,15,3.0,63058.0
120677.0,Terra Mystica,2012.0,2,5,150,12,39284,8.14,16,3.96,42720.0
173346.0,7 Wonders Duel,2015.0,2,2,30,10,60302,8.11,17,2.23,94343.0
124361.0,Concordia,2013.0,2,5,100,13,28105,8.12,18,3.03,32014.0
28720.0,Brass: Lancashire,2007.0,2,4,120,14,19400,8.17,19,3.86,25429.0
266192.0,Wingspan,2019.0,1,5,70,10,43165,8.11,20,2.42,61775.0
177736.0,A Feast for Odin,2016.0,1,4,120,12,17377,8.2,21,3.84,22794.0
205637.0,Arkham Horror: The Card Game,2016.0,1,2,120,14,28577,8.17,22,3.44,50883.0
183394.0,Viticulture Essential Edition,2015.0,1,6,90,13,29486,8.08,23,2.91,39747.0
167355.0,Nemesis,2018.0,1,5,180,12,12290,8.4,24,3.35,17574.0
164928.0,Orléans,2014.0,2,4,90,12,22244,8.09,25,3.05,27093.0
96848.0,Mage Knight Board Game,2011.0,1,4,240,14,27850,8.1,26,4.31,39421.0
237182.0,Root,2018.0,2,4,90,10,24412,8.1,27,3.67,37715.0
3076.0,Puerto Rico,2002.0,3,5,150,12,63128,7.99,28,3.28,73413.0
175914.0,Food Chain Magnate,2015.0,2,5,240,14,13863,8.14,29,4.2,16413.0
102794.0,Caverna: The Cave Farmers,2013.0,1,7,210,12,28123,8.02,30,3.79,35475.0
31260.0,Agricola,2007.0,1,5,150,12,63498,7.94,31,3.64,75679.0
170216.0,Blood Rage,2015.0,2,4,90,14,33940,8.0,32,2.88,40664.0
205059.0,Mansions of Madness: Second Edition,2016.0,1,5,180,14,25116,8.06,33,2.69,39007.0
180263.0,The 7th Continent,2017.0,1,4,1000,14,16868,8.15,34,2.87,30488.0
221107.0,Pandemic Legacy: Season 2,2017.0,2,4,60,14,12100,8.15,35,3.25,24373.0
199792.0,Everdell,2018.0,1,4,80,13,19552,8.08,36,2.81,29225.0
276025.0,Maracaibo,2019.0,1,4,120,12,7645,8.29,37,3.87,12042.0
55690.0,Kingdom Death: Monster,2015.0,1,4,180,17,7553,8.66,38,4.25,10047.0
2651.0,Power Grid,2004.0,2,6,120,12,56214,7.86,39,3.27,66489.0
126163.0,Tzolk'in: The Mayan Calendar,2012.0,2,4,90,13,30790,7.9,40,3.67,35520.0
284083.0,The Crew: The Quest for Planet Nine,2019.0,2,5,20,10,15027,8.02,41,1.99,31356.0
209010.0,Mechs vs. Minions,2016.0,2,4,120,14,14056,8.05,42,2.41,20196.0
247763.0,Underwater Cities,2018.0,1,4,150,12,9979,8.13,43,3.58,13474.0
164153.0,Star Wars: Imperial Assault,2014.0,1,5,120,14,20512,8.02,44,3.3,35018.0
216132.0,Clans of Caledonia,2017.0,1,4,120,12,14835,8.01,45,3.46,17634.0
185343.0,Anachrony,2017.0,1,4,120,15,11585,8.1,46,4.0,15513.0
35677.0,Le Havre,2008.0,1,5,150,12,26494,7.87,47,3.74,29701.0
192135.0,Too Many Bones,2017.0,1,4,120,12,6055,8.45,48,3.85,9087.0
25613.0,Through the Ages: A Story of Civilization,2006.0,2,4,120,12,18004,7.93,49,4.17,17423.0
230802.0,Azul,2017.0,2,4,45,8,53615,7.83,50,1.77,79526.0
285774.0,Marvel Champions: The Card Game,2019.0,1,4,90,14,9616,8.2,51,2.8,16713.0
72125.0,Eclipse,2011.0,2,6,180,14,26165,7.89,52,3.7,26710.0
266507.0,Clank! Legacy: Acquisitions Incorporated,2019.0,2,4,120,13,3295,8.79,53,2.7,7209.0
124742.0,Android: Netrunner,2012.0,2,2,45,14,26748,7.87,54,3.38,41315.0
121921.0,Robinson Crusoe: Adventures on the Cursed Island,2012.0,1,4,120,14,34179,7.84,55,3.78,52934.0
171623.0,The Voyages of Marco Polo,2015.0,2,4,100,12,20240,7.87,56,3.19,22601.0
125153.0,The Gallerist,2015.0,1,4,150,13,9705,8.04,57,4.28,13057.0
251247.0,Barrage,2019.0,1,4,120,14,6500,8.22,58,4.02,8963.0
28143.0,Race for the Galaxy,2007.0,2,4,60,12,46393,7.76,59,2.98,56264.0
159675.0,Fields of Arle,2014.0,1,2,120,13,8111,8.09,60,3.88,12561.0
68448.0,7 Wonders,2010.0,2,7,30,10,84371,7.75,61,2.33,112410.0
229853.0,Teotihuacan: City of Gods,2018.0,1,4,120,14,12970,7.95,62,3.77,18082.0
201808.0,Clank!: A Deck-Building Adventure,2016.0,2,4,60,12,27893,7.81,63,2.21,36265.0
244521.0,The Quacks of Quedlinburg,2018.0,2,4,45,10,22327,7.82,64,1.94,34053.0
521.0,Crokinole,1876.0,2,4,30,8,12197,7.91,65,1.25,10561.0
157354.0,Five Tribes,2014.0,2,4,80,13,32265,7.78,66,2.86,41676.0
62219.0,Dominant Species,2010.0,2,6,240,14,18018,7.85,67,4.04,19494.0
184267.0,On Mars,2020.0,1,4,150,14,5781,8.3,68,4.63,10719.0
161533.0,Lisboa,2017.0,1,4,120,12,6693,8.18,69,4.57,10212.0
191189.0,Aeon's End,2016.0,1,4,60,14,10899,8.02,70,2.76,16345.0
110327.0,Lords of Waterdeep,2012.0,2,5,120,12,45929,7.75,71,2.46,56283.0
266810.0,Paladins of the West Kingdom,2019.0,1,4,120,12,8248,8.07,72,3.67,15192.0
122515.0,Keyflower,2012.0,2,6,120,12,19003,7.8,73,3.35,22067.0
200680.0,Agricola (Revised Edition),2016.0,1,4,120,12,9491,8.04,74,3.5,13144.0
256960.0,Pax Pamir: Second Edition,2019.0,1,5,120,13,4373,8.43,75,3.75,8538.0
264220.0,Tainted Grail: The Fall of Avalon,2019.0,1,4,120,14,6134,8.41,76,3.28,12918.0
18602.0,Caylus,2005.0,2,5,150,12,26796,7.77,77,3.8,26714.0
236457.0,Architects of the West Kingdom,2018.0,1,5,80,12,16886,7.83,78,2.77,24145.0
93.0,El Grande,1995.0,2,5,120,12,23545,7.75,79,3.05,22629.0
12493.0,Twilight Imperium: Third Edition,2005.0,3,6,240,14,18302,7.84,80,4.25,20048.0
37111.0,Battlestar Galactica: The Board Game,2008.0,3,6,180,14,32889,7.74,81,3.24,35758.0
146021.0,Eldritch Horror,2013.0,1,8,240,14,29347,7.81,82,3.32,43238.0
73439.0,Troyes,2010.0,2,4,90,12,18930,7.76,83,3.46,21299.0
205896.0,Rising Sun,2018.0,3,5,120,14,15767,7.88,84,3.28,20763.0
40834.0,Dominion: Intrigue,2009.0,2,4,30,13,30118,7.72,85,2.42,43570.0
172386.0,Mombasa,2015.0,2,4,150,12,10954,7.88,86,3.9,13057.0
182874.0,Grand Austria Hotel,2015.0,2,4,120,12,12604,7.85,87,3.22,15014.0
269385.0,The Lord of the Rings: Journeys in Middle-Earth,2019.0,1,5,120,14,8822,8.08,88,2.57,15716.0
163412.0,Patchwork,2014.0,2,2,30,8,46536,7.66,89,1.64,68860.0
170042.0,Raiders of the North Sea,2015.0,2,4,80,12,15990,7.79,90,2.53,21145.0
144733.0,Russian Railroads,2013.0,2,4,120,12,14845,7.77,91,3.41,14737.0
42.0,Tigris & Euphrates,1997.0,2,4,90,12,25321,7.7,92,3.51,28348.0
178900.0,Codenames,2015.0,2,8,15,14,67688,7.62,93,1.29,107682.0
132531.0,Roll for the Galaxy,2014.0,2,5,45,13,26421,7.67,94,2.77,32192.0
102680.0,Trajan,2011.0,2,4,120,12,14728,7.76,95,3.65,17181.0
203993.0,Lorenzo il Magnifico,2016.0,2,4,120,12,9140,7.89,96,3.28,11494.0
2511.0,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,1982.0,1,8,120,13,17236,7.73,97,2.68,32905.0
36218.0,Dominion,2008.0,2,4,30,13,78089,7.62,98,2.36,101839.0
30549.0,Pandemic,2008.0,2,4,45,8,102214,7.61,99,2.41,155312.0
198928.0,Pandemic: Iberia,2016.0,2,5,45,8,8359,7.92,100,2.58,14808.0
172287.0,Champions of Midgard,2015.0,2,4,90,10,13345,7.77,101,2.59,19380.0
225694.0,Decrypto,2018.0,3,8,45,12,11690,7.79,102,1.83,18890.0
127023.0,Kemet,2012.0,2,5,120,13,16277,7.72,103,3.01,18747.0
196340.0,Yokohama,2016.0,2,4,90,14,8865,7.85,104,3.27,12088.0
233371.0,Clank! In! Space!: A Deck-Building Adventure,2017.0,2,4,90,12,9188,7.86,105,2.54,13715.0
175155.0,Forbidden Stars,2015.0,2,4,180,14,7516,7.97,106,3.83,11900.0
155821.0,Inis,2016.0,2,4,90,14,12665,7.8,107,2.88,16477.0
281259.0,The Isle of Cats,2019.0,1,4,90,8,6450,8.04,108,2.32,12360.0
103885.0,Star Wars: X-Wing Miniatures Game,2012.0,2,2,45,14,23061,7.69,109,2.49,38018.0
161970.0,Alchemists,2014.0,2,4,120,13,18250,7.67,110,3.9,23577.0
34635.0,Stone Age,2008.0,2,4,90,10,44975,7.57,111,2.48,47743.0
146652.0,Legendary Encounters: An Alien Deck Building Game,2014.0,1,5,60,17,11251,7.79,112,2.7,16119.0
175640.0,Vinhos Deluxe Edition,2016.0,1,4,135,14,4245,8.21,113,4.05,7957.0
233398.0,Endeavor: Age of Sail,2018.0,2,5,90,13,6265,8.02,114,2.8,8879.0
147020.0,Star Realms,2014.0,2,2,20,12,35947,7.58,115,1.94,52271.0
104162.0,Descent: Journeys in the Dark (Second Edition),2012.0,1,5,120,14,22715,7.69,116,3.2,35659.0
263918.0,Cartographers,2019.0,1,100,45,10,10754,7.76,117,1.91,19320.0
262712.0,Res Arcana,2019.0,2,4,60,12,9719,7.8,118,2.59,13790.0
4098.0,Age of Steam,2002.0,1,6,120,13,8871,7.78,119,3.9,9636.0
148949.0,Istanbul,2014.0,2,5,60,10,25234,7.58,120,2.58,30353.0
14996.0,Ticket to Ride: Europe,2005.0,2,5,60,8,58608,7.55,121,1.94,83075.0
150376.0,Dead of Winter: A Crossroads Game,2014.0,2,5,120,13,39287,7.57,122,3.02,53328.0
118048.0,Targi,2012.0,2,2,60,12,14592,7.64,123,2.35,22524.0
9609.0,War of the Ring,2004.0,2,4,120,12,9935,7.77,124,3.85,12793.0
43111.0,Chaos in the Old World,2009.0,3,4,120,13,14297,7.68,125,3.19,14782.0
233867.0,Welcome To...,2018.0,1,100,25,10,17370,7.61,126,1.82,27392.0
244522.0,That's Pretty Clever!,2018.0,1,4,30,8,14352,7.64,127,1.89,21684.0
163068.0,Trickerion: Legends of Illusion,2015.0,2,4,180,14,6665,7.89,128,4.2,9928.0
77423.0,The Lord of the Rings: The Card Game,2011.0,1,2,60,13,20805,7.65,129,3.17,32244.0
17133.0,Railways of the World,2005.0,2,6,120,10,11039,7.69,130,3.02,11902.0
128882.0,The Resistance: Avalon,2012.0,5,10,30,13,27134,7.58,131,1.77,38202.0
218417.0,Aeon's End: War Eternal,2017.0,1,4,60,14,3191,8.41,132,2.91,7541.0
221194.0,Dinosaur Island,2017.0,1,4,120,8,11559,7.72,133,3.04,19263.0
266524.0,PARKS,2019.0,1,5,60,10,7275,7.89,134,2.17,14285.0
103343.0,A Game of Thrones: The Board Game (Second Edition),2011.0,3,6,240,14,28650,7.6,135,3.72,38623.0
155426.0,Castles of Mad King Ludwig,2014.0,1,4,90,13,22125,7.56,136,2.66,28039.0
246900.0,Eclipse: Second Dawn for the Galaxy,2020.0,2,6,200,14,2556,8.8,137,3.48,5256.0
54043.0,Jaipur,2009.0,2,2,30,12,37225,7.51,138,1.49,54358.0
43015.0,Hansa Teutonica,2009.0,2,5,90,12,11496,7.65,139,3.12,10985.0
10630.0,Memoir '44,2004.0,2,8,60,8,25720,7.56,140,2.27,33786.0
70149.0,Ora et Labora,2011.0,1,4,180,13,9770,7.71,141,3.9,12289.0
239188.0,Chronicles of Crime,2018.0,1,4,90,14,14251,7.8,142,2.11,23966.0
14105.0,Commands & Colors: Ancients,2006.0,2,2,60,12,7987,7.78,143,2.69,10486.0
39463.0,Cosmic Encounter,2008.0,3,5,120,12,27396,7.54,144,2.57,33832.0
146508.0,T.I.M.E Stories,2015.0,2,4,90,12,23729,7.55,145,2.61,35093.0
199561.0,Sagrada,2017.0,1,4,45,14,26063,7.53,146,1.93,40258.0
82222.0,Xia: Legends of a Drift System,2014.0,3,5,180,12,7357,7.86,147,3.17,11630.0
123260.0,Suburbia,2012.0,1,4,90,8,21584,7.52,148,2.78,24714.0
188920.0,This War of Mine: The Board Game,2017.0,1,6,120,18,8550,7.83,149,3.25,16050.0
287954.0,Azul: Summer Pavilion,2019.0,2,4,45,8,7039,7.83,150,2.05,12321.0
126042.0,Nations,2013.0,1,5,200,14,11146,7.64,151,3.54,12085.0
223321.0,Detective: A Modern Crime Board Game,2018.0,1,5,180,16,7042,7.89,152,2.72,15633.0
195421.0,Near and Far,2017.0,2,4,120,13,7245,7.81,153,2.82,15697.0
31627.0,Ticket to Ride: Nordic Countries,2007.0,2,3,60,8,11646,7.64,154,1.98,17300.0
104006.0,Village,2011.0,2,4,90,12,20255,7.53,155,3.07,26348.0
91.0,Paths of Glory,1999.0,2,2,480,14,4539,8.06,156,3.84,8630.0
21050.0,Combat Commander: Europe,2006.0,2,2,180,12,5391,7.94,157,3.25,8073.0
463.0,Magic: The Gathering,1993.0,2,2,20,13,32442,7.52,158,3.22,35625.0
171131.0,Captain Sonar,2016.0,2,8,60,14,16007,7.57,159,2.15,21870.0
220877.0,Rajas of the Ganges,2017.0,2,4,75,12,8826,7.7,160,2.86,11403.0
224037.0,Codenames: Duet,2017.0,2,99,30,11,13985,7.57,161,1.34,27538.0
25021.0,Sekigahara: The Unification of Japan,2011.0,2,2,180,14,4380,8.04,162,2.77,7464.0
254640.0,Just One,2018.0,3,7,20,8,11775,7.6,163,1.05,19170.0
217372.0,The Quest for El Dorado,2017.0,2,4,60,10,12131,7.61,164,1.93,19173.0
182631.0,Star Realms: Colony Wars,2015.0,2,2,20,12,6075,7.87,165,1.9,14005.0
148228.0,Splendor,2014.0,2,4,30,10,58709,7.45,166,1.8,82849.0
194655.0,Santorini,2016.0,2,4,20,8,27873,7.48,167,1.73,45672.0
146886.0,La Granja,2014.0,1,4,120,12,8756,7.67,168,3.58,11163.0
271324.0,It's a Wonderful World,2019.0,1,5,60,14,6061,7.88,169,2.27,9371.0
245638.0,Coimbra,2018.0,2,4,90,14,8494,7.69,170,3.28,11634.0
274364.0,Watergate,2019.0,2,2,60,12,4438,8.0,171,2.25,8892.0
215.0,Tichu,1991.0,4,4,60,10,13298,7.58,172,2.34,20236.0
188.0,Go,-2200.0,2,2,180,8,14843,7.64,173,4.0,20398.0
9209.0,Ticket to Ride,2004.0,2,5,60,8,71611,7.42,174,1.85,97463.0
316554.0,Dune: Imperium,2020.0,1,4,120,14,2860,8.45,175,2.88,5682.0
129437.0,Legendary: A Marvel Deck Building Game,2012.0,1,5,60,14,19785,7.57,176,2.44,30186.0
12.0,Ra,1999.0,2,5,60,12,19097,7.47,177,2.35,18460.0
822.0,Carcassonne,2000.0,2,5,45,7,101853,7.42,178,1.91,149337.0
176189.0,Zombicide: Black Plague,2015.0,1,6,180,14,12651,7.68,179,2.51,21612.0
109276.0,Kanban: Driver's Edition,2014.0,2,4,120,12,5727,7.84,180,4.35,7923.0
155068.0,Arcadia Quest,2014.0,2,4,60,13,9152,7.71,181,2.53,14420.0
9216.0,Goa,2004.0,2,4,90,12,10928,7.58,182,3.38,10852.0
282524.0,Horrified,2019.0,1,5,60,10,6442,7.84,183,2.05,13549.0
555.0,The Princes of Florence,2000.0,2,5,100,12,14555,7.53,184,3.25,15720.0
54998.0,Cyclades,2009.0,2,5,90,13,17873,7.52,185,2.83,19628.0
188834.0,Secret Hitler,2016.0,5,10,45,13,18198,7.57,186,1.69,24770.0
253344.0,Cthulhu: Death May Die,2019.0,1,5,120,14,3990,8.16,187,2.42,7733.0
192291.0,Sushi Go Party!,2016.0,2,8,20,8,22327,7.46,188,1.32,39966.0
27833.0,Steam,2009.0,3,5,90,10,9567,7.59,189,3.46,10386.0
7854.0,YINSH,2003.0,2,2,60,9,7342,7.69,190,2.7,9380.0
128621.0,Viticulture,2013.0,2,6,90,13,10189,7.59,191,2.93,8909.0
31481.0,Galaxy Trucker,2007.0,2,4,60,10,29509,7.41,192,2.33,32651.0
156129.0,Deception: Murder in Hong Kong,2014.0,4,12,20,14,16001,7.5,193,1.6,23769.0
189932.0,Tyrants of the Underdark,2016.0,2,4,60,14,5083,7.89,194,2.57,6670.0
169426.0,Roll Player,2016.0,1,4,90,10,13286,7.53,195,2.38,20000.0
20551.0,Shogun,2006.0,3,5,120,12,12828,7.54,196,3.37,12921.0
176494.0,Isle of Skye: From Chieftain to King,2015.0,2,5,50,8,20425,7.44,197,2.25,26632.0
421.0,1830: Railways & Robber Barons,1986.0,2,7,360,14,4694,7.88,198,4.16,7037.0
199478.0,Flamme Rouge,2016.0,2,4,45,8,12139,7.56,199,1.67,15704.0
232832.0,Century: Golem Edition,2017.0,2,5,45,8,6991,7.71,200,1.65,11050.0
198994.0,Hero Realms,2016.0,2,4,30,12,12203,7.6,201,1.9,21315.0
19857.0,Glory to Rome,2005.0,2,5,60,12,12968,7.49,202,2.93,14231.0
140620.0,Lewis & Clark: The Expedition,2013.0,1,5,120,14,12926,7.49,203,3.34,15424.0
27708.0,1960: The Making of the President,2007.0,2,2,120,12,8516,7.61,204,3.21,10199.0
155873.0,Power Grid Deluxe: Europe/North America,2014.0,2,6,120,12,3768,8.01,205,3.19,6449.0
158600.0,Hanamikoji,2013.0,2,2,15,10,11047,7.54,206,1.71,18073.0
127060.0,Bora Bora,2013.0,2,4,120,12,9107,7.56,207,3.74,11914.0
24181.0,Imperial,2006.0,2,6,180,13,8246,7.61,208,3.57,7124.0
97207.0,Dungeon Petz,2011.0,2,4,90,13,12707,7.47,209,3.6,16675.0
3.0,Samurai,1998.0,2,4,60,10,14758,7.45,210,2.49,15197.0
242302.0,Space Base,2018.0,2,5,60,14,8388,7.59,211,2.13,13129.0
108745.0,Seasons,2012.0,2,4,60,14,20812,7.41,212,2.77,24484.0
154203.0,Imperial Settlers,2014.0,1,4,90,10,21089,7.41,213,2.77,28363.0
228341.0,Pulsar 2849,2017.0,2,4,90,14,6080,7.73,214,3.34,8295.0
92828.0,Dixit: Odyssey,2011.0,3,12,30,8,16717,7.45,215,1.19,23123.0
283948.0,Marco Polo II: In the Service of the Khan,2019.0,2,4,120,12,3040,8.17,216,3.38,4475.0
22545.0,Age of Empires III: The Age of Discovery,2007.0,2,5,120,10,9820,7.54,217,3.13,8235.0
204583.0,Kingdomino,2016.0,2,4,15,8,32277,7.35,218,1.21,53458.0
222509.0,Lords of Hellas,2018.0,1,4,90,14,5507,7.85,219,3.32,9373.0
38453.0,Space Alert,2008.0,1,5,30,12,14763,7.44,220,2.96,20742.0
118.0,Modern Art,1992.0,3,5,45,10,16721,7.4,221,2.3,20163.0
181279.0,Fury of Dracula (Third/Fourth Edition),2015.0,2,5,180,14,11489,7.51,222,3.22,21229.0
265188.0,Glen More II: Chronicles,2019.0,2,4,120,12,3491,8.02,223,3.05,6591.0
193037.0,Dead of Winter: The Long Night,2016.0,2,5,120,14,7881,7.65,224,3.42,17767.0
760.0,Battle Line,2000.0,2,2,30,12,15652,7.42,225,1.9,19273.0
93260.0,Summoner Wars: Master Set,2011.0,2,4,60,9,10358,7.52,226,2.51,12969.0
144344.0,Rococo,2013.0,2,5,120,12,7517,7.58,227,3.09,8254.0
203420.0,Exit: The Game - The Abandoned Cabin,2016.0,1,6,120,12,8821,7.53,228,2.54,12774.0
209418.0,Dominion (Second Edition),2016.0,2,4,30,14,4275,7.93,229,2.18,6945.0
66589.0,Navegador,2010.0,2,5,90,12,8022,7.55,230,3.09,7663.0
59294.0,Runewars,2010.0,2,4,240,14,7763,7.63,231,3.78,10095.0
176734.0,The Manhattan Project: Energy Empire,2016.0,1,5,120,13,4771,7.79,232,3.03,6694.0
286096.0,Tapestry,2019.0,1,5,120,12,11583,7.49,233,2.88,16369.0
48726.0,Alien Frontiers,2010.0,2,4,90,13,14150,7.41,234,2.57,14615.0
19777.0,Indonesia,2005.0,2,5,240,14,4034,7.85,235,3.98,4755.0
54138.0,Imperial 2030,2009.0,2,6,180,12,5728,7.69,236,3.5,6351.0
268864.0,Undaunted: Normandy,2019.0,2,2,60,14,4296,7.9,237,2.25,9475.0
172081.0,Burgle Bros.,2015.0,1,4,90,12,8409,7.54,238,2.31,13865.0
234.0,Hannibal: Rome vs. Carthage,1996.0,2,2,200,12,4785,7.8,239,3.45,7224.0
256916.0,Concordia Venus,2018.0,2,6,120,12,2301,8.36,240,3.08,4515.0
146439.0,BattleLore (Second Edition),2013.0,2,2,90,14,5645,7.74,241,2.7,9235.0
224783.0,Vindication,2018.0,2,5,150,14,4583,7.88,242,3.07,7425.0
13122.0,Antiquity,2004.0,2,4,180,14,3833,7.88,243,4.31,5508.0
312484.0,Lost Ruins of Arnak,2020.0,1,4,120,12,2819,8.25,244,2.76,5281.0
232405.0,Western Legends,2018.0,2,6,90,14,6615,7.66,245,2.78,11185.0
139976.0,Cthulhu Wars,2015.0,2,4,120,14,4585,7.92,246,3.14,5729.0
2655.0,Hive,2000.0,2,2,20,9,29596,7.32,247,2.33,38724.0
160477.0,Onitama,2014.0,2,2,20,8,15161,7.4,248,1.71,22904.0
206718.0,Ethnos,2017.0,2,6,60,14,9741,7.48,249,2.03,12131.0
101721.0,Mage Wars Arena,2012.0,2,2,90,13,7379,7.64,250,3.67,12922.0
209685.0,Century: Spice Road,2017.0,2,5,45,8,18546,7.37,251,1.77,24002.0
241451.0,Aeon's End: Legacy,2019.0,1,4,90,14,2758,8.22,252,2.84,5942.0
172818.0,Above and Below,2015.0,2,4,90,13,12875,7.43,253,2.53,19729.0
187617.0,Nemo's War (Second Edition),2017.0,1,4,120,13,3425,7.99,254,3.15,8838.0
40692.0,Small World,2009.0,2,5,80,8,61747,7.26,255,2.36,82113.0
140934.0,Arboretum,2015.0,2,4,30,8,13125,7.39,256,2.16,22499.0
181304.0,Mysterium,2015.0,2,7,42,10,32087,7.3,257,1.91,48903.0
45315.0,Dungeon Lords,2009.0,2,4,90,12,12875,7.39,258,3.56,14398.0
249259.0,War Chest,2018.0,2,4,30,14,3869,7.95,259,2.29,6228.0
269207.0,The Taverns of Tiefenthal,2019.0,2,4,60,12,6323,7.63,260,2.66,11068.0
165722.0,KLASK,2014.0,2,2,10,8,5667,7.65,261,1.05,7992.0
46213.0,Telestrations,2009.0,4,8,30,12,12846,7.4,262,1.08,18222.0
136888.0,Bruges,2013.0,2,4,60,10,10275,7.43,263,2.75,11033.0
77130.0,Sid Meier's Civilization: The Board Game,2010.0,2,4,240,13,14425,7.41,264,3.89,19353.0
271896.0,Star Wars: Outer Rim,2019.0,1,4,180,14,5686,7.74,265,2.47,10696.0
59959.0,Letters from Whitechapel,2011.0,2,6,60,14,13721,7.4,266,2.66,19087.0
54.0,Tikal,1999.0,2,4,90,10,17918,7.34,267,2.8,23043.0
227789.0,Heaven & Ale,2017.0,2,4,90,12,6424,7.58,268,3.24,8873.0
163967.0,Tiny Epic Galaxies,2015.0,1,5,45,14,15720,7.37,269,2.16,27784.0
25292.0,Merchants & Marauders,2010.0,2,4,180,13,12724,7.41,270,3.24,17407.0
246784.0,Cryptid,2018.0,3,5,50,10,7503,7.52,271,2.21,10285.0
41114.0,The Resistance,2009.0,5,10,30,13,35929,7.28,272,1.61,55363.0
143693.0,Glass Road,2013.0,1,4,80,13,9027,7.45,273,2.97,10946.0
176920.0,Mission: Red Planet (Second Edition),2015.0,2,6,90,14,8893,7.46,274,2.2,11725.0
37046.0,Ghost Stories,2008.0,1,4,60,12,19412,7.32,275,2.91,25430.0
5.0,Acquire,1964.0,2,6,90,12,18214,7.34,276,2.5,23111.0
163745.0,Star Wars: Armada,2015.0,2,2,120,14,4589,7.85,277,3.16,9300.0
39856.0,Dixit,2008.0,3,6,30,8,50684,7.26,278,1.22,69850.0
296151.0,Viscounts of the West Kingdom,2020.0,1,4,90,12,2757,8.16,279,3.5,7744.0
119890.0,Agricola: All Creatures Big and Small,2012.0,2,2,30,13,12323,7.38,280,2.35,17885.0
70919.0,Takenoko,2011.0,2,4,45,8,35214,7.27,281,1.98,53368.0
17392.0,Here I Stand,2006.0,2,6,360,12,3568,7.91,282,4.17,5101.0
21241.0,Neuroshima Hex! 3.0,2006.0,1,4,30,13,13294,7.4,283,2.61,13812.0
129622.0,Love Letter,2012.0,2,4,20,10,56013,7.23,284,1.19,92896.0
283355.0,Dune,2019.0,2,6,120,14,3181,8.16,285,3.89,9178.0
182134.0,Evolution: Climate,2016.0,2,6,60,12,6082,7.62,286,2.78,10856.0
2653.0,Survive: Escape from Atlantis!,1982.0,2,4,60,8,20470,7.31,287,1.71,29331.0
234487.0,Altiplano,2017.0,2,5,120,12,6908,7.54,288,3.33,9511.0
1.0,Die Macher,1986.0,3,5,240,14,5228,7.63,289,4.32,7213.0
199042.0,Harry Potter: Hogwarts Battle,2016.0,2,4,60,11,11960,7.46,290,2.08,24045.0
219513.0,Bärenpark,2017.0,2,4,45,8,12028,7.36,291,1.64,16525.0
25554.0,Notre Dame,2007.0,2,5,75,10,12243,7.34,292,2.75,12196.0
8217.0,San Juan,2004.0,2,4,60,10,22239,7.25,293,2.29,24129.0
192458.0,51st State: Master Set,2016.0,1,4,90,14,5156,7.66,294,2.92,7757.0
39683.0,At the Gates of Loyang,2009.0,1,4,120,10,9766,7.38,295,3.13,12778.0
33160.0,Endeavor,2009.0,3,5,90,12,9088,7.4,296,2.91,7233.0
31594.0,In the Year of the Dragon,2007.0,2,5,100,12,10791,7.35,297,3.1,9788.0
24480.0,The Pillars of the Earth,2006.0,2,4,120,12,16327,7.29,298,2.82,19942.0
204305.0,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,2016.0,1,8,120,10,4138,7.78,299,2.16,12027.0
172.0,For Sale,1997.0,3,6,30,10,23898,7.22,300,1.26,28540.0
144592.0,Bruxelles 1893,2013.0,2,5,125,13,4723,7.65,301,3.59,5615.0
9217.0,Saint Petersburg,2004.0,2,4,60,10,14545,7.3,302,2.47,11985.0
36932.0,Claustrophobia,2009.0,2,2,45,14,6650,7.52,303,2.48,9172.0
90137.0,Blood Bowl: Team Manager - The Card Game,2011.0,2,4,120,14,10336,7.38,304,2.33,13609.0
